cod_qc,nombre,lat,lon,altitud_oficial,dept,sector,umbral_pp,umbral_t,radio_pp,radio_t,delta_z,clase_diagnostico,area_pp_km2,radio_pp_km,n_px_pp,area_temp_km2,radio_temp_km,n_px_temp
qc00212301,SAYAN,-11.13476,-77.19832,790,LIMA,COSTA CENTRO,80,150,60,100,140.8037109375,Discrepancia leve,427.9743,11.672,475527,1301.6043,20.355,1446227
qc00110017,CAMAY,-10.91294,-77.6489,59,LIMA,COSTA CENTRO,80,150,60,100,3.707897186279297,Consistente,5133.5874,40.424,5703986,12794.9058,63.818,14216562
qc00112057,YAUYOS,-12.49173,-75.91039,2285,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,1.84912109375,Consistente,11.4696,1.911,12744,55.4373,4.201,61597
qc00112134,HUANGASCAR,-12.89858,-75.83365,2500,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,14.26806640625,Consistente,28.2465,2.999,31385,168.9822,7.334,187758
qc00103049,TAMSHIYACU,-4.00356,-73.16112,98,LORETO,SELVA NORTE BAJA,80,150,60,100,13.0,Consistente,11304.1197,59.985,12560133,31415.8743,100.0,34906527
qc00240103,TAMSHIYACU,-4.00316,-73.1614,97,LORETO,SELVA NORTE BAJA,80,150,60,100,12.0,Consistente,11302.8966,59.982,12558774,31415.949,100.0,34906610
qc00103024,FRANCISCO ORELLANA,-3.42333,-72.76667,137,LORETO,SELVA NORTE BAJA,80,150,60,100,43.06386566162109,Consistente,11309.7348,60.0,12566372,31415.9742,100.0,34906638
qc00103044,MAZAN,-3.48817,-73.08182,157,LORETO,SELVA NORTE BAJA,80,150,60,100,61.15349578857422,Discrepancia leve,11309.2443,59.999,12565827,31415.8842,100.0,34906538
qc00103015,PUNCHANA,-3.6903,-73.2556,91,LORETO,SELVA NORTE BAJA,80,150,60,100,-1.3398284912109375,Consistente,11309.4531,59.999,12566059,31415.9436,100.0,34906604
qc00100128,SAN RAMON,-5.93559,-76.11813,1571,LORETO,SELVA NORTE BAJA,80,150,60,100,1425.9910278320312,Sospechosa,16.3989,2.285,18221,601.5771,13.838,668419
qc00116006,PAMPA DE MAJES,-16.3357,-72.1525,1498,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-0.1708984375,Consistente,500.5053,12.622,556117,2190.4884,26.406,2433876
qc00113100,VILCASHUAMAN,-13.66882,-73.95238,3522,AYACUCHO,SIERRA SUR ORIENTAL,100,200,20,40,8.135498046875,Consistente,203.787,8.054,226430,1306.4076,20.392,1451564
qc00202701,SANTO DOMINGO,-11.37009,-77.02823,620,LIMA,COSTA CENTRO,80,150,60,100,-1.49456787109375,Consistente,474.0642,12.284,526738,1558.5705,22.273,1731745
qc00203303,PACARAN,-12.86096,-76.05479,688,LIMA,COSTA CENTRO,80,150,60,100,2.111328125,Consistente,296.3043,9.712,329227,1061.5419,18.382,1179491
qc00204621,HACIENDA PAMPATA,-16.54193,-72.69957,73,AREQUIPA,COSTA SUR,80,150,70,120,0.7111358642578125,Consistente,6590.2752,45.801,7322528,17335.269,74.283,19261410
qc00204504,OCOÑA,-16.427,-73.1145,13,AREQUIPA,COSTA SUR,80,150,70,120,-0.1167240142822265,Consistente,7363.7559,48.414,8181951,17801.5437,75.276,19779493
qc00116013,CAMANA,-16.64395,-72.70432,8,AREQUIPA,COSTA SUR,80,150,70,120,0.8223776817321777,Consistente,7638.6555,49.31,8487395,18624.1068,76.995,20693452
qc00115018,CARAVELI,-15.77568,-73.36259,1755,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-2.3702392578125,Consistente,398.3823,11.261,442647,2188.1601,26.392,2431289
qc00116011,PUNTA ATICO,-16.2317,-73.6964,35,AREQUIPA,COSTA SUR,80,150,70,120,10.280241012573242,Consistente,8614.7271,52.366,9571919,20925.9747,81.615,23251083
qc00100026,CHAPARRA,-15.74765,-73.87089,1033,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,0.46484375,Consistente,103.5801,5.742,115089,622.8045,14.08,692005
qc00115133,LOMAS,-15.57119,-74.8503,8,AREQUIPA,COSTA SUR,80,150,70,120,-13.45322036743164,Consistente,8232.1209,51.19,9146801,20959.6203,81.68,23288467
qc00204617,HUATIAPA,-16.00806,-72.48355,689,AREQUIPA,COSTA SUR,80,150,70,120,-6.45758056640625,Consistente,273.8997,9.337,304333,1004.7105,17.883,1116345
qc00116014,APLAO,-16.07288,-72.49226,618,AREQUIPA,COSTA SUR,80,150,70,120,-1.7249755859375,Consistente,297.9378,9.738,331042,988.8984,17.742,1098776
qc00115085,ANDAGUA,-15.5009,-72.3551,3562,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-6.658935546875,Consistente,114.5952,6.04,127328,889.299,16.825,988110
qc00115089,CHOCO,-15.5771,-72.1296,2449,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,13.31591796875,Consistente,65.727,4.574,73030,389.277,11.132,432530
qc00115129,MACHAHUAY,-15.65321,-72.50322,3101,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-0.8193359375,Consistente,125.9064,6.331,139896,822.8052,16.184,914228
qc00115086,ORCOPAMPA,-15.2639,-72.341,3804,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-10.185546875,Consistente,182.7513,7.627,203057,761.1705,15.566,845745
qc00115021,PAMPACOLCA,-15.7167,-72.5683,2879,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-1.56494140625,Consistente,121.7934,6.226,135326,744.5511,15.395,827279
qc00115025,CHIVAY,-15.64163,-71.60169,3644,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,3.783935546875,Consistente,71.4798,4.77,79422,776.25,15.719,862500
qc00115041,CABANACONDE,-15.6226,-71.97409,3333,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,5.094482421875,Consistente,116.514,6.09,129460,908.6364,17.007,1009596
qc00115022,CAYLLOMA,-15.18882,-71.77019,4318,AREQUIPA,SIERRA SUR ORIENTAL,100,200,20,40,-4.52099609375,Consistente,207.693,8.131,230770,1527.1533,22.048,1696837
qc00115090,HUAMBO,-15.73201,-72.10693,3312,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-4.953125,Consistente,157.248,7.075,174720,996.3162,17.808,1107018
qc00116058,HUANCA,-16.03458,-71.88108,3065,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,5.859130859375,Consistente,245.7522,8.845,273058,885.0294,16.784,983366
qc00110019,CAJATAMBO,-10.47788,-76.98971,3432,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,24.60107421875,Consistente,19.3878,2.484,21542,130.8735,6.454,145415
qc00111026,CANTA,-11.47121,-76.62569,2818,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,0.48193359375,Consistente,17.8146,2.381,19794,156.924,7.068,174360
qc00202802,OBRAJILLO,-11.45293,-76.62217,2706,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,1.624755859375,Consistente,13.7997,2.096,15333,153.8127,6.997,170903
qc00111151,PUENTE MAGDALENA,-11.69463,-76.83719,935,LIMA,COSTA CENTRO,80,150,60,100,4.91339111328125,Consistente,411.2082,11.441,456898,1241.6967,19.881,1379663
qc00203101,LA CAPILLA,-12.52194,-76.49637,403,LIMA,COSTA CENTRO,80,150,60,100,5.355194091796875,Consistente,391.6305,11.165,435145,1415.1447,21.224,1572383
qc00113140,SOCSI CAÑETE,-13.03051,-76.20027,302,LIMA,COSTA CENTRO,80,150,60,100,1.3258056640625,Consistente,484.0029,12.412,537781,2083.8384,25.755,2315376
qc00203302,SOCSI,-13.0283,-76.19453,310,LIMA,COSTA CENTRO,80,150,60,100,2.681060791015625,Consistente,469.4805,12.225,521645,2030.9283,25.426,2256587
qc00112058,PACARAN,-12.86689,-76.05793,684,LIMA,COSTA CENTRO,80,150,60,100,1.01568603515625,Consistente,300.6918,9.783,334102,1066.7718,18.427,1185302
qc00111022,HUAYAN,-11.45281,-77.122,346,LIMA,COSTA CENTRO,80,150,60,100,4.35089111328125,Consistente,669.5046,14.598,743894,2025.4716,25.391,2250524
qc00220108,SAN LORENZO,-4.8322,-76.5554,300,LORETO,SELVA NORTE BAJA,80,150,60,100,172.0,Discrepancia moderada,372.798,10.893,414220,17271.7461,74.147,19190829
qc00113022,HUANCAPI,-13.749,-74.0681,3102,AYACUCHO,SIERRA SUR ORIENTAL,100,200,20,40,-16.001708984375,Consistente,102.1347,5.702,113483,654.5196,14.434,727244
qc00115017,PAUZA,-15.2753,-73.3411,2477,AYACUCHO,SIERRA SUR OCCIDENTAL,100,200,30,60,-8.064453125,Consistente,103.9356,5.752,115484,843.7392,16.388,937488
qc00105062,LA CASCARILLA,-5.67175,-78.89767,1991,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,14.758056640625,Consistente,65.1762,4.555,72418,341.3799,10.424,379311
qc00105065,CHONTALI,-5.64389,-79.09,1626,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,18.472412109375,Consistente,51.1029,4.033,56781,404.0559,11.341,448951
qc00105053,SALLIQUE,-5.65886,-79.31264,1804,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,70.8331298828125,Discrepancia leve,43.6509,3.728,48501,372.6198,10.891,414022
qc00105058,SAN IGNACIO,-5.14708,-78.99512,1243,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,-7.7227783203125,Consistente,92.4111,5.424,102679,545.9346,13.182,606594
qc00105074,CHIRINOS,-5.3085,-78.89759,1772,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,10.7203369140625,Consistente,67.518,4.636,75020,407.1501,11.384,452389
qc00105107,NAMBALLE,-4.99953,-79.08862,722,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,42.71099853515625,Consistente,55.332,4.197,61480,203.2542,8.043,225838
qc00105056,TABACONAS,-5.31515,-79.28488,1905,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,3.0418701171875,Consistente,48.1464,3.915,53496,472.4541,12.263,524949
qc00107006,SAN MARCOS,-7.32249,-78.1727,2287,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,0.04248046875,Consistente,49.5342,3.971,55038,270.6516,9.282,300724
qc00107038,SONDOR-MATARA,-7.23687,-78.21262,2908,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,9.200927734375,Consistente,95.3829,5.51,105981,532.2069,13.016,591341
qc00106038,SAN MIGUEL,-6.99684,-78.85308,2658,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,-13.428955078125,Consistente,61.6005,4.428,68445,372.7035,10.892,414115
qc00106039,QUILCATE,-6.82275,-78.744,3082,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,6.223388671875,Consistente,59.7105,4.36,66345,643.6503,14.314,715167
qc00106019,LLAPA,-6.97833,-78.81119,2932,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,-12.70703125,Consistente,90.8694,5.378,100966,564.9507,13.41,627723
qc00105067,JAEN,-5.67664,-78.77416,618,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,-0.2989501953125,Consistente,123.8922,6.28,137658,918.3141,17.097,1020349
qc00100092,NIEPOS,-6.92511,-79.12902,2424,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,2.659912109375,Consistente,39.537,3.548,43930,249.9984,8.921,277776
qc00106056,SANTA CRUZ,-6.61657,-78.94761,2002,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,0.4642333984375,Consistente,162.873,7.2,180970,659.9718,14.494,733302
qc00106068,UDIMA,-6.81474,-79.09377,2466,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,7.784423828125,Consistente,80.1261,5.05,89029,309.4875,9.925,343875
qc00100044,GRANJA KAYRA,-13.55675,-71.87517,3219,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,10.013671875,Consistente,118.5966,6.144,131774,799.5906,15.954,888434
qc00114046,POMACANCHI,-14.02781,-71.57258,3681,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,-1.142822265625,Consistente,234.1917,8.634,260213,1201.6953,19.558,1335217
qc00230503,PUENTE CUNYAC,-13.563,-72.5752,1941,APURIMAC,SELVA SUR ALTA,100,200,35,70,90.7178955078125,Discrepancia leve,38.7828,3.514,43092,449.3223,11.959,499247
qc00113035,ANTA ANCACHURO,-13.47242,-72.21876,3319,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,-0.5166015625,Consistente,170.1513,7.359,189057,931.5423,17.22,1035047
qc00100101,PISAC,-13.41951,-71.85087,3002,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,24.26220703125,Consistente,54.4149,4.162,60461,384.6375,11.065,427375
qc00250303,PISAC,-13.4226,-71.8539,2966,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,1.988525390625,Consistente,47.1924,3.876,52436,333.0333,10.296,370037
qc00112154,QUEBRADA YANATILE,-12.6788,-72.2785,1193,CUSCO,SELVA SUR ALTA,100,200,35,70,13.92578125,Consistente,166.428,7.278,184920,2219.9841,26.583,2466649
qc00114033,SICUANI,-14.23736,-71.2367,3534,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,0.43212890625,Consistente,130.6314,6.448,145146,355.3551,10.635,394839
qc00250308,SALCCA,-14.16963,-71.23172,3918,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,11.075927734375,Consistente,152.2602,6.962,169178,1231.0083,19.795,1367787
qc00114030,SANTO TOMAS,-14.39878,-72.08774,3253,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,40.46728515625,Consistente,29.2221,3.05,32469,144.963,6.793,161070
qc00107036,SAN PABLO,-7.11775,-78.83083,2338,CAJAMARCA,SIERRA NORTE OCCIDENTAL,100,200,15,30,15.99267578125,Consistente,51.8121,4.061,57569,298.6155,9.749,331795
qc00100015,BAMBAMARCA,-6.67655,-78.51834,2495,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,-6.237548828125,Consistente,28.2708,3.0,31412,235.5255,8.659,261695
qc00221106,LLAUCANO CORELLAMA,-6.68656,-78.51823,2530,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,31.2958984375,Consistente,36.0135,3.386,40015,235.9827,8.667,262203
qc00106057,CUTERVO,-6.37964,-78.80512,2668,CAJAMARCA,SIERRA NORTE ORIENTAL,100,200,12,25,-6.797119140625,Consistente,153.5355,6.991,170595,563.0436,13.387,625604
qc00111174,ACOPALCA,-11.9873,-75.1035,3897,JUNIN,SIERRA CENTRAL ORIENTAL,100,200,10,20,6.76025390625,Consistente,15.0543,2.189,16727,191.3544,7.804,212616
qc00250502,CHIRANI,-10.86167,-75.00632,530,,SELVA CENTRAL BAJA,100,200,40,80,0.0,Consistente,269.64,9.264,299600,2191.6458,26.413,2435162
qc00110143,CHIRANI,-10.86167,-75.00632,530,,SELVA CENTRAL BAJA,100,200,40,80,0.0,Consistente,269.64,9.264,299600,2191.6458,26.413,2435162
qc00111039,PUERTO OCOPA,-11.1467,-74.3051,337,JUNIN,SELVA CENTRAL BAJA,100,200,40,80,12.30853271484375,Consistente,198.2088,7.943,220232,2983.113,30.815,3314570
qc00111070,CARHUACAYAN,-11.20267,-76.28505,4127,JUNIN,SIERRA CENTRAL ORIENTAL,100,200,10,20,-3.8291015625,Consistente,86.6439,5.252,96271,487.6839,12.459,541871
qc00230801,RIO PALLANGA,-11.1865,-76.32569,4207,JUNIN,SIERRA CENTRAL ORIENTAL,100,200,10,20,3.994140625,Consistente,68.4774,4.669,76086,479.7981,12.358,533109
qc00230803,RUMICHACA,-11.69886,-76.10639,4368,JUNIN,SIERRA CENTRAL ORIENTAL,100,200,10,20,176.3935546875,Discrepancia moderada,31.266,3.155,34740,400.5243,11.291,445027
qc00111099,YAULI,-11.66667,-76.08333,4141,JUNIN,SIERRA CENTRAL ORIENTAL,100,200,10,20,55.1484375,Discrepancia leve,25.0902,2.826,27878,170.8533,7.375,189837
qc00108043,JULCAN,-8.04229,-78.48607,3385,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,-6.566162109375,Consistente,190.6128,7.789,211792,783.5076,15.792,870564
qc00107059,SINSICAP,-7.85021,-78.75503,2315,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,6.3798828125,Consistente,36.5319,3.41,40591,220.5837,8.379,245093
qc00211004,PUENTE COINA,-7.79636,-78.38012,1799,,SIERRA NORTE OCCIDENTAL,100,200,15,30,-0.4388427734375,Consistente,27.9693,2.984,31077,138.3768,6.637,153752
qc00100136,TALLA (GUADALUPE),-7.28005,-79.4191,117,LA LIBERTAD,COSTA NORTE,80,150,70,120,-0.97979736328125,Consistente,3106.341,31.445,3451490,20161.5786,80.11,22401754
qc00107092,HUANGACOCHA,-7.9375,-78.0681,3763,LA LIBERTAD,SIERRA NORTE ORIENTAL,100,200,12,25,2.983154296875,Consistente,103.5288,5.741,115032,508.6602,12.724,565178
qc00220204,LAGUNA HUANGACOCHA,-7.9325,-78.06705,3895,LA LIBERTAD,SIERRA NORTE ORIENTAL,100,200,12,25,57.5185546875,Discrepancia leve,106.5852,5.825,118428,501.1398,12.63,556822
qc00108046,MOLLEPATA,-8.19137,-77.95397,2708,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,13.507568359375,Consistente,51.6519,4.055,57391,252.927,8.973,281030
qc00108048,HUACAMARCANGA,-8.1221,-78.2937,3885,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,-198.222412109375,Discrepancia moderada,153.3573,6.987,170397,866.5245,16.608,962805
qc00201717,HUACAMARCANGA,-8.1081,-78.2876,3650,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,-238.630859375,Discrepancia moderada,131.0121,6.458,145569,996.831,17.813,1107590
qc00108044,QUIRUVILCA,-8.00422,-78.30791,4047,LA LIBERTAD,SIERRA NORTE OCCIDENTAL,100,200,15,30,2.885498046875,Consistente,213.4296,8.242,237144,607.4235,13.905,674915
qc00211002,PUENTE PALMIRA,-7.54919,-78.81051,645,,COSTA NORTE,80,150,70,120,-0.14666748046875,Consistente,629.208,14.152,699120,1994.8365,25.199,2216485
qc00211003,EL TAMBO,-7.57398,-78.70655,681,,COSTA NORTE,80,150,70,120,0.21826171875,Consistente,580.0761,13.588,644529,1939.6467,24.848,2155163
qc00106049,TINAJONES,-6.65493,-79.4279,182,LAMBAYEQUE,COSTA NORTE,80,150,70,120,1.42071533203125,Consistente,2213.4249,26.543,2459361,9237.7863,54.226,10264207
qc00106037,INCAHUASI,-6.23389,-79.31806,3052,LAMBAYEQUE,SIERRA NORTE OCCIDENTAL,100,200,15,30,-14.31396484375,Consistente,69.5322,4.705,77258,354.123,10.617,393470
qc00106060,CUEVA BLANCA,-6.1313,-79.4045,3300,LAMBAYEQUE,SIERRA NORTE ORIENTAL,100,200,12,25,2.0712890625,Consistente,62.0694,4.445,68966,242.6661,8.789,269629
qc00106120,PUCHACA,-6.37361,-79.46951,336,LAMBAYEQUE,COSTA NORTE,80,150,70,120,4.607635498046875,Consistente,985.7088,17.713,1095232,3864.5622,35.073,4293958
qc00200801,PUCHACA,-6.37317,-79.46697,345,LAMBAYEQUE,COSTA NORTE,80,150,70,120,5.948394775390625,Consistente,955.0197,17.435,1061133,3722.6772,34.423,4136308
qc00105122,CERRO DE ARENA,-5.92461,-80.20463,70,LAMBAYEQUE,COSTA NORTE,80,150,70,120,2.8126449584960938,Consistente,10968.8139,59.089,12187571,32191.0029,101.226,35767781
qc00105121,PASAJE SUR,-5.91741,-79.97184,85,LAMBAYEQUE,COSTA NORTE,80,150,70,120,0.8006744384765625,Consistente,8036.1603,50.577,8929067,27324.2403,93.261,30360267
qc00113037,PARURO,-13.76698,-71.8447,3050,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,-1.632568359375,Consistente,86.7933,5.256,96437,559.8432,13.349,622048
qc00250405,PAUCARTAMBO,-13.3177,-71.5974,3042,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,147.5,Discrepancia leve,87.0993,5.265,96777,515.2653,12.807,572517
qc00100100,PAUCARTAMBO,-13.30347,-71.59668,2964,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,36.93603515625,Consistente,80.1576,5.051,89064,450.9882,11.981,501098
qc00113122,CAICAY,-13.59999,-71.69581,3120,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,4.35888671875,Consistente,100.4985,5.656,111665,524.0196,12.915,582244
qc00109022,JACAS CHICO,-9.88474,-76.50094,3666,HUANUCO,SIERRA CENTRAL ORIENTAL,100,200,10,20,-34.58056640625,Consistente,50.7627,4.02,56403,361.1817,10.722,401313
qc00113058,TACAMA,-13.99978,-75.72052,429,ICA,COSTA SUR,80,150,70,120,3.58404541015625,Consistente,2499.9003,28.209,2777667,6634.0197,45.953,7371133
qc00114020,OCUCAJE,-14.37844,-75.68208,311,ICA,COSTA SUR,80,150,70,120,4.030426025390625,Consistente,2040.8337,25.488,2267593,5225.8617,40.785,5806513
qc00114008,SAN CAMILO,-14.07331,-75.71101,407,ICA,COSTA SUR,80,150,70,120,2.066619873046875,Consistente,2632.3713,28.947,2924857,6660.1521,46.043,7400169
qc00213500,LOS MOLINOS (ALEJANDRO PLAZA GARCIA),-13.92475,-75.67869,500,ICA,COSTA SUR,80,150,70,120,4.36859130859375,Consistente,2440.4382,27.871,2711598,6472.863,45.391,7192070
qc00112193,SAN BORJA,-12.10859,-77.00769,136,LIMA,COSTA CENTRO,80,150,60,100,6.95758056640625,Consistente,681.4071,14.727,757119,17863.8858,75.407,19848762
qc00100043,FONAGRO (CHINCHA),-13.45781,-76.13425,647,ICA,COSTA SUR,80,150,70,120,587.7910308837891,Sospechosa,448.8543,11.953,498727,2968.5942,30.74,3298438
qc00113081,SAN JUAN DE YANAC,-13.21058,-75.78697,1856,HUANCAVELICA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-678.19091796875,Sospechosa,15.7734,2.241,17526,202.9545,8.038,225505
qc00113061,SAN PEDRO DE HUACARPANA,-13.0479,-75.6464,3772,ICA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-29.9384765625,Consistente,45.4365,3.803,50485,374.6106,10.92,416234
qc00230712,HUALLPOCA,-14.63201,-74.95588,1025,ICA,COSTA SUR,80,150,70,120,344.71160888671875,Sospechosa,573.2856,13.509,636984,1717.8885,23.384,1908765
qc00114018,COPARA,-14.97501,-74.89082,587,ICA,COSTA SUR,80,150,70,120,1.54595947265625,Consistente,1514.5614,21.957,1682846,4576.7925,38.169,5085325
qc00114021,PALPA,-14.54939,-75.18926,340,ICA,COSTA SUR,80,150,70,120,5.768829345703125,Consistente,1835.5014,24.171,2039446,5728.3632,42.701,6364848
qc00115029,IMATA,-15.84266,-71.09062,4475,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,3.4853515625,Consistente,1364.6394,20.842,1516266,6427.5111,45.232,7141679
qc00115024,SIBAYO,-15.4892,-71.45696,3809,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-1.1171875,Consistente,79.4898,5.03,88322,452.5209,12.002,502801
qc00115020,CHUQUIBAMBA,-15.84602,-72.65065,2850,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-7.204833984375,Consistente,156.3363,7.054,173707,724.3686,15.185,804854
qc00115043,SALAMANCA,-15.50294,-72.83202,3203,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-4.6630859375,Consistente,88.2504,5.3,98056,967.2012,17.546,1074668
qc00204905,LA PASCANA,-16.99936,-71.63879,222,AREQUIPA,COSTA SUR,80,150,70,120,-0.0742034912109375,Consistente,330.2163,10.252,366907,1089.2961,18.621,1210329
qc00117005,PAMPA BLANCA,-17.0716,-71.7245,108,AREQUIPA,COSTA SUR,80,150,70,120,7.2856597900390625,Consistente,316.2276,10.033,351364,17928.9522,75.544,19921058
qc00115019,COTAHUASI,-15.21134,-72.89325,2683,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-6.12451171875,Consistente,67.2849,4.628,74761,516.4605,12.822,573845
qc00251001,MARCELINO SERNA (PAMPAS),-13.43453,-73.82791,1985,AYACUCHO,SELVA SUR ALTA,100,200,35,70,57.0,Discrepancia leve,135.7191,6.573,150799,694.9377,14.873,772153
qc00112069,WAYLLAPAMPA,-13.0765,-74.21651,2469,AYACUCHO,SELVA SUR ALTA,100,200,35,70,3.0537109375,Consistente,204.3396,8.065,227044,1093.1373,18.654,1214597
qc00113021,LA QUINUA,-13.05548,-74.14159,3209,AYACUCHO,SIERRA SUR ORIENTAL,100,200,20,40,0.512451171875,Consistente,123.4341,6.268,137149,940.7862,17.305,1045318
qc00100127,SAN PEDRO DE CACHI,-13.08742,-74.39067,3246,,SIERRA SUR ORIENTAL,100,200,20,40,-0.24072265625,Consistente,133.8975,6.528,148775,808.0398,16.038,897822
qc00114023,PUQUIO,-14.69928,-74.1316,3168,AYACUCHO,SIERRA SUR OCCIDENTAL,100,200,30,60,-5.341552734375,Consistente,93.5469,5.457,103941,1071.2601,18.466,1190289
qc00114055,HUAC-HUAS,-14.1324,-74.941,3180,AYACUCHO,SIERRA SUR OCCIDENTAL,100,200,30,60,0.8642578125,Consistente,164.988,7.247,183320,852.3873,16.472,947097
qc00213600,LLAUTA,-14.23998,-74.92135,2723,AYACUCHO,SIERRA SUR OCCIDENTAL,100,200,30,60,120.287109375,Discrepancia leve,151.2468,6.939,168052,704.6586,14.977,782954
qc00115015,CORACORA,-15.01194,-73.77945,3200,AYACUCHO,SIERRA SUR OCCIDENTAL,100,200,30,60,52.219482421875,Discrepancia leve,191.1906,7.801,212434,1508.9787,21.916,1676643
qc00108034,TOURNAVISTA,-8.92749,-74.70882,200,HUANUCO,SELVA CENTRAL BAJA,100,200,40,80,-1.1325225830078125,Consistente,4442.7033,37.605,4936337,18237.1644,76.191,20263516
qc00114044,PAUCARAY,-14.0439,-73.6386,3238,AYACUCHO,SIERRA SUR ORIENTAL,100,200,20,40,9.19873046875,Consistente,74.0358,4.855,82262,631.6137,14.179,701793
qc00109032,PUERTO INCA,-9.3851,-74.96376,212,HUANUCO,SELVA CENTRAL BAJA,100,200,40,80,-5.845977783203125,Consistente,3436.2684,33.073,3818076,15199.4907,69.557,16888323
qc00109021,CHAGLLA,-9.85008,-75.90706,3032,HUANUCO,SIERRA CENTRAL ORIENTAL,100,200,10,20,-3.598876953125,Consistente,32.8878,3.236,36542,302.0328,9.805,335592
qc00250301,CHACLLABAMBA,-13.10677,-71.7203,2656,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,3.87255859375,Consistente,74.0808,4.856,82312,359.7993,10.702,399777
qc00100024,CHALLABAMBA,-13.21754,-71.64938,2813,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,6.14892578125,Consistente,79.0722,5.017,87858,383.2452,11.045,425828
qc00113116,COLQUEPATA,-13.36313,-71.67336,3696,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,2.6611328125,Consistente,260.7075,9.11,289675,1417.7421,21.243,1575269
qc00100114,QUINCEMIL,-13.22893,-70.7544,643,CUSCO,SELVA SUR ALTA,100,200,35,70,-12.62786865234375,Consistente,784.4787,15.802,871643,3496.284,33.36,3884760
qc00113041,CCATCCA,-13.60988,-71.5601,3681,CUSCO,SIERRA SUR ORIENTAL,100,200,20,40,-3.83203125,Consistente,258.1596,9.065,286844,1341.4194,20.664,1490466
